,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2023-05-15,187.123383672832,166.61746253639774,208.72027953938527,187.123383672832,187.123383672832,0.5435657732769816,0.5435657732769816,0.5435657732769816,0.5435657732769816,0.5435657732769816,0.5435657732769816,0.0,0.0,0.0,187.666949446109
11,2023-05-16,188.60018580031524,170.97063484555002,212.06350435144876,188.60018580031524,188.60018580031524,2.4372843647898974,2.4372843647898974,2.4372843647898974,2.4372843647898974,2.4372843647898974,2.4372843647898974,0.0,0.0,0.0,191.03747016510513
12,2023-05-17,190.07698792779848,171.76756520978935,212.4794440446504,190.07698792779848,190.07698792779848,1.7368015040836864,1.7368015040836864,1.7368015040836864,1.7368015040836864,1.7368015040836864,1.7368015040836864,0.0,0.0,0.0,191.81378943188216
13,2023-05-18,191.55379005528175,173.54270619644527,212.2313376322032,191.55379005528175,191.55379005528175,0.5498611290625925,0.5498611290625925,0.5498611290625925,0.5498611290625925,0.5498611290625925,0.5498611290625925,0.0,0.0,0.0,192.10365118434436
14,2023-05-19,193.030592182765,173.05727572213428,212.81248266169248,193.030592182765,193.030592182765,0.036513862000548986,0.036513862000548986,0.036513862000548986,0.036513862000548986,0.036513862000548986,0.036513862000548986,0.0,0.0,0.0,193.06710604476555
15,2023-05-22,197.46099856521468,177.97955511645466,217.91284387117452,197.46099856521468,197.46099856521468,0.5435657732799267,0.5435657732799267,0.5435657732799267,0.5435657732799267,0.5435657732799267,0.5435657732799267,0.0,0.0,0.0,198.00456433849462
16,2023-05-23,198.93780069269795,181.8487674626599,221.94281764422564,198.93780069269795,198.93780069269795,2.437284364791024,2.437284364791024,2.437284364791024,2.437284364791024,2.437284364791024,2.437284364791024,0.0,0.0,0.0,201.37508505748897
17,2023-05-24,200.41460281943003,181.0021674014758,223.02955156735203,200.41460281943003,200.41460281943003,1.7368015040820244,1.7368015040820244,1.7368015040820244,1.7368015040820244,1.7368015040820244,1.7368015040820244,0.0,0.0,0.0,202.15140432351205
18,2023-05-25,201.89140494616206,182.67618201320315,222.38257844353265,201.89140494616206,201.89140494616206,0.5498611290622349,0.5498611290622349,0.5498611290622349,0.5498611290622349,0.5498611290622349,0.5498611290622349,0.0,0.0,0.0,202.4412660752243
19,2023-05-26,203.36820707289408,183.37554990455524,224.05729145564086,203.36820707289408,203.36820707289408,0.03651386200647706,0.03651386200647706,0.03651386200647706,0.03651386200647706,0.03651386200647706,0.03651386200647706,0.0,0.0,0.0,203.40472093490055
20,2023-05-30,209.2754155798223,192.27737061971493,231.91893689782543,209.2754155798223,209.2754155798223,2.4372843647889213,2.4372843647889213,2.4372843647889213,2.4372843647889213,2.4372843647889213,2.4372843647889213,0.0,0.0,0.0,211.71269994461122
21,2023-05-31,210.75221770655438,191.8541800216254,233.33598194289618,210.75221770655438,210.75221770655438,1.7368015040866567,1.7368015040866567,1.7368015040866567,1.7368015040866567,1.7368015040866567,1.7368015040866567,0.0,0.0,0.0,212.48901921064103
22,2023-06-01,212.2290198332864,191.3708855340573,233.3144339806829,212.2290198332864,212.2290198332864,0.5498611290621388,0.5498611290621388,0.5498611290621388,0.5498611290621388,0.5498611290621388,0.5498611290621388,0.0,0.0,0.0,212.77888096234855
23,2023-06-02,213.70582196001845,192.7491952366244,232.95671795915436,213.70582196001845,213.70582196001845,0.03651386200504849,0.03651386200504849,0.03651386200504849,0.03651386200504849,0.03651386200504849,0.03651386200504849,0.0,0.0,0.0,213.7423358220235
24,2023-06-05,218.1362283402146,199.34037186917965,239.15271242256222,218.1362283402146,218.1362283402146,0.5435657732843147,0.5435657732843147,0.5435657732843147,0.5435657732843147,0.5435657732843147,0.5435657732843147,0.0,0.0,0.0,218.6797941134989
25,2023-06-06,219.61303046790255,201.17010425034368,243.88999388687742,219.61303046790255,219.61303046790255,2.4372843647900484,2.4372843647900484,2.4372843647900484,2.4372843647900484,2.4372843647900484,2.4372843647900484,0.0,0.0,0.0,222.0503148326926
26,2023-06-07,221.08983259559054,202.84677542126212,242.27083110811463,221.08983259559054,221.08983259559054,1.7368015040858733,1.7368015040858733,1.7368015040858733,1.7368015040858733,1.7368015040858733,1.7368015040858733,0.0,0.0,0.0,222.8266340996764
27,2023-06-08,222.5666347232785,203.22205919715609,242.5081856091989,222.5666347232785,222.5666347232785,0.5498611290615195,0.5498611290615195,0.5498611290615195,0.5498611290615195,0.5498611290615195,0.5498611290615195,0.0,0.0,0.0,223.11649585234002
28,2023-06-09,224.04343685096643,202.10644880292213,243.88079003421532,224.04343685096643,224.04343685096643,0.0365138620036203,0.0365138620036203,0.0365138620036203,0.0365138620036203,0.0365138620036203,0.0365138620036203,0.0,0.0,0.0,224.07995071297006
29,2023-06-12,228.4738432340303,208.55762818135082,250.12755828307883,228.4738432340303,228.4738432340303,0.5435657732857578,0.5435657732857578,0.5435657732857578,0.5435657732857578,0.5435657732857578,0.5435657732857578,0.0,0.0,0.0,229.01740900731608
30,2023-06-13,229.95064536171827,213.01317817689815,252.70169845208065,229.95064536171827,229.95064536171827,2.4372843647898548,2.4372843647898548,2.4372843647898548,2.4372843647898548,2.4372843647898548,2.4372843647898548,0.0,0.0,0.0,232.38792972650813
31,2023-06-14,231.42744748940626,212.48503827135582,253.73256710290354,231.42744748940626,231.42744748940626,1.7368015040850897,1.7368015040850897,1.7368015040850897,1.7368015040850897,1.7368015040850897,1.7368015040850897,0.0,0.0,0.0,233.16424899349136
32,2023-06-15,232.9042496170942,211.1794005965555,252.9574691047964,232.9042496170942,232.9042496170942,0.5498611290614235,0.5498611290614235,0.5498611290614235,0.5498611290614235,0.5498611290614235,0.5498611290614235,0.0,0.0,0.0,233.4541107461556
33,2023-06-16,234.20475762187107,212.58638252825193,255.80861213565657,234.20475762187107,234.20475762187107,0.03651386200954827,0.03651386200954827,0.03651386200954827,0.03651386200954827,0.03651386200954827,0.03651386200954827,0.0,0.0,0.0,234.2412714838806
34,2023-06-20,239.40678964097845,221.83407682686092,260.68657999108575,239.40678964097845,239.40678964097845,2.4372843647896603,2.4372843647896603,2.4372843647896603,2.4372843647896603,2.4372843647896603,2.4372843647896603,0.0,0.0,0.0,241.8440740057681
35,2023-06-21,240.7072976457553,223.56979474498607,262.5782841920189,240.7072976457553,240.7072976457553,1.7368015040834281,1.7368015040834281,1.7368015040834281,1.7368015040834281,1.7368015040834281,1.7368015040834281,0.0,0.0,0.0,242.4440991498387
36,2023-06-22,242.00780565053216,221.82305533499516,262.7231136713816,242.00780565053216,242.00780565053216,0.5498611290627077,0.5498611290627077,0.5498611290627077,0.5498611290627077,0.5498611290627077,0.5498611290627077,0.0,0.0,0.0,242.55766677959488
37,2023-06-23,243.308313655309,223.0220053112544,264.3456337895906,243.308313655309,243.308313655309,0.03651386200852692,0.03651386200852692,0.03651386200852692,0.03651386200852692,0.03651386200852692,0.03651386200852692,0.0,0.0,0.0,243.34482751731753
38,2023-06-26,247.20983766963954,227.74527456735117,268.267411301211,247.20983766963954,247.20983766963954,0.5435657732788136,0.5435657732788136,0.5435657732788136,0.5435657732788136,0.5435657732788136,0.5435657732788136,0.0,0.0,0.0,247.75340344291834
39,2023-06-27,248.51034567441639,231.2590752406023,270.89792070592284,248.51034567441639,248.51034567441639,2.437284364788879,2.437284364788879,2.437284364788879,2.437284364788879,2.437284364788879,2.437284364788879,0.0,0.0,0.0,250.94763003920525
40,2023-06-28,249.81085367919323,231.3249794181274,272.0765608536408,249.81085367919323,249.81085367919323,1.736801504081767,1.736801504081767,1.736801504081767,1.736801504081767,1.736801504081767,1.736801504081767,0.0,0.0,0.0,251.547655183275
41,2023-06-29,250.49311268270193,229.15759029778553,271.64932472135166,250.49311268270193,250.49311268270193,0.5498611290623501,0.5498611290623501,0.5498611290623501,0.5498611290623501,0.5498611290623501,0.5498611290623501,0.0,0.0,0.0,251.04297381176428
42,2023-06-30,251.1753716862106,230.43293091432278,270.59140189971686,251.1753716862106,251.1753716862106,0.03651386200669136,0.03651386200669136,0.03651386200669136,0.03651386200669136,0.03651386200669136,0.03651386200669136,0.0,0.0,0.0,251.2118855482173
43,2023-07-03,253.22214869673672,232.66789611792714,273.02661201110095,253.22214869673672,253.22214869673672,0.5435657732817587,0.5435657732817587,0.5435657732817587,0.5435657732817587,0.5435657732817587,0.5435657732817587,0.0,0.0,0.0,253.76571447001848
44,2023-07-05,254.5866667037541,235.4681511716747,275.8402289778813,254.5866667037541,254.5866667037541,1.7368015040809834,1.7368015040809834,1.7368015040809834,1.7368015040809834,1.7368015040809834,1.7368015040809834,0.0,0.0,0.0,256.3234682078351
45,2023-07-06,255.2689257072628,237.1687586031943,277.0771927802669,255.2689257072628,255.2689257072628,0.5498611290619924,0.5498611290619924,0.5498611290619924,0.5498611290619924,0.5498611290619924,0.5498611290619924,0.0,0.0,0.0,255.8187868363248
46,2023-07-07,255.95118471077149,233.47870856409688,277.0133126293081,255.95118471077149,255.95118471077149,0.03651386200567029,0.03651386200567029,0.03651386200567029,0.03651386200567029,0.03651386200567029,0.03651386200567029,0.0,0.0,0.0,255.98769857277716
47,2023-07-10,257.9979617212976,238.9151640285565,281.1074985606682,257.9979617212976,257.9979617212976,0.5435657732832017,0.5435657732832017,0.5435657732832017,0.5435657732832017,0.5435657732832017,0.5435657732832017,0.0,0.0,0.0,258.5415274945808
48,2023-07-11,258.6802207248063,241.05754683432295,282.3386782576124,258.6802207248063,258.6802207248063,2.437284364788491,2.437284364788491,2.437284364788491,2.437284364788491,2.437284364788491,2.437284364788491,0.0,0.0,0.0,261.1175050895948
49,2023-07-12,258.8590102472899,241.1252063736436,280.42046315627863,258.8590102472899,258.8590102472899,1.7368015040801994,1.7368015040801994,1.7368015040801994,1.7368015040801994,1.7368015040801994,1.7368015040801994,0.0,0.0,0.0,260.5958117513701
50,2023-07-13,259.0377997697735,238.71031467489024,278.56371539227956,259.0377997697735,259.0377997697735,0.5498611290632768,0.5498611290632768,0.5498611290632768,0.5498611290632768,0.5498611290632768,0.5498611290632768,0.0,0.0,0.0,259.5876608988368
51,2023-07-14,259.2165892922572,240.68070171949947,278.3516687130032,259.2165892922572,259.2165892922572,0.03651386200424159,0.03651386200424159,0.03651386200424159,0.03651386200424159,0.03651386200424159,0.03651386200424159,0.0,0.0,0.0,259.25310315426145
52,2023-07-17,259.75295785970803,239.03734495751542,279.8373741651278,259.75295785970803,259.75295785970803,0.5435657732861469,0.5435657732861469,0.5435657732861469,0.5435657732861469,0.5435657732861469,0.5435657732861469,0.0,0.0,0.0,260.2965236329942
53,2023-07-18,259.9317473821917,242.18989627133226,282.7755157647554,259.9317473821917,259.9317473821917,2.4372843647896176,2.4372843647896176,2.4372843647896176,2.4372843647896176,2.4372843647896176,2.4372843647896176,0.0,0.0,0.0,262.3690317469813
54,2023-07-19,260.1105369046753,242.7995771962235,282.749583917495,260.1105369046753,260.1105369046753,1.736801504084832,1.736801504084832,1.736801504084832,1.736801504084832,1.736801504084832,1.736801504084832,0.0,0.0,0.0,261.84733840876015
55,2023-07-20,260.2893264271589,241.54006923768102,282.20534978560465,260.2893264271589,260.2893264271589,0.5498611290629191,0.5498611290629191,0.5498611290629191,0.5498611290629191,0.5498611290629191,0.5498611290629191,0.0,0.0,0.0,260.8391875562219
56,2023-07-21,260.46811594964254,240.020190301714,280.9005116270791,260.46811594964254,260.46811594964254,0.036513862003220265,0.036513862003220265,0.036513862003220265,0.036513862003220265,0.036513862003220265,0.036513862003220265,0.0,0.0,0.0,260.50462981164577
57,2023-07-24,259.84210348565597,241.5138666397426,281.06423899443223,259.84210348565597,259.84210348565597,0.5435657732747553,0.5435657732747553,0.5435657732747553,0.5435657732747553,0.5435657732747553,0.5435657732747553,0.0,0.0,0.0,260.3856692589307
58,2023-07-25,259.6334326643272,242.05373309178796,281.2901940510508,259.6334326643272,259.6334326643272,2.4372843647894236,2.4372843647894236,2.4372843647894236,2.4372843647894236,2.4372843647894236,2.4372843647894236,0.0,0.0,0.0,262.0707170291166
59,2023-07-26,259.4247618429983,242.02417683428655,281.7273444802332,259.4247618429983,259.4247618429983,1.7368015040831704,1.7368015040831704,1.7368015040831704,1.7368015040831704,1.7368015040831704,1.7368015040831704,0.0,0.0,0.0,261.1615633470815
60,2023-07-27,259.2160910216695,239.7876222597677,281.44330846280116,259.2160910216695,259.2160910216695,0.5498611290628229,0.5498611290628229,0.5498611290628229,0.5498611290628229,0.5498611290628229,0.5498611290628229,0.0,0.0,0.0,259.76595215073235
61,2023-07-28,259.0074202003406,239.02231851612865,279.1778747563563,259.0074202003406,259.0074202003406,0.03651386200179208,0.03651386200179208,0.03651386200179208,0.03651386200179208,0.03651386200179208,0.03651386200179208,0.0,0.0,0.0,259.04393406234243
62,2023-07-31,258.3814077363541,238.617397458218,279.0090044471485,258.3814077363541,258.3814077363541,0.5435657732777003,0.5435657732777003,0.5435657732777003,0.5435657732777003,0.5435657732777003,0.5435657732777003,0.0,0.0,0.0,258.9249735096318
63,2023-08-01,258.17273691502527,239.8906449656617,281.08260102418905,258.17273691502527,258.17273691502527,2.437284364790551,2.437284364790551,2.437284364790551,2.437284364790551,2.437284364790551,2.437284364790551,0.0,0.0,0.0,260.61002127981584
64,2023-08-02,257.96406609369643,240.2722996207004,279.47931850035286,257.96406609369643,257.96406609369643,1.736801504083265,1.736801504083265,1.736801504083265,1.736801504083265,1.736801504083265,1.736801504083265,0.0,0.0,0.0,259.7008675977797
65,2023-08-03,257.7553952712543,237.71554149117296,278.41826736841756,257.7553952712543,257.7553952712543,0.5498611290622037,0.5498611290622037,0.5498611290622037,0.5498611290622037,0.5498611290622037,0.5498611290622037,0.0,0.0,0.0,258.3052564003165
66,2023-08-04,257.54672444881214,237.4879847861404,277.94857228339083,257.54672444881214,257.54672444881214,0.03651386200772012,0.03651386200772012,0.03651386200772012,0.03651386200772012,0.03651386200772012,0.03651386200772012,0.0,0.0,0.0,257.58323831081987
67,2023-08-07,256.92071198148557,236.3356724315811,275.9918099090064,256.92071198148557,256.92071198148557,0.5435657732791432,0.5435657732791432,0.5435657732791432,0.5435657732791432,0.5435657732791432,0.5435657732791432,0.0,0.0,0.0,257.46427775476474
68,2023-08-08,256.7120411590434,238.47617848330682,280.71135001585657,256.7120411590434,256.7120411590434,2.437284364790357,2.437284364790357,2.437284364790357,2.437284364790357,2.437284364790357,2.437284364790357,0.0,0.0,0.0,259.14932552383374
69,2023-08-09,256.5033703366013,237.13176544280984,276.9219877034527,256.5033703366013,256.5033703366013,1.736801504087019,1.736801504087019,1.736801504087019,1.736801504087019,1.736801504087019,1.736801504087019,0.0,0.0,0.0,258.2401718406883
70,2023-08-10,256.2946995141591,235.86364055256664,278.759388354148,256.2946995141591,256.2946995141591,0.5498611290621075,0.5498611290621075,0.5498611290621075,0.5498611290621075,0.5498611290621075,0.5498611290621075,0.0,0.0,0.0,256.8445606432212
71,2023-08-11,256.08602869171693,236.35887818838515,276.9405108229941,256.08602869171693,256.08602869171693,0.036513862006291614,0.036513862006291614,0.036513862006291614,0.036513862006291614,0.036513862006291614,0.036513862006291614,0.0,0.0,0.0,256.12254255372324
72,2023-08-14,255.4600162243904,235.9066841426512,277.8008063361918,255.4600162243904,255.4600162243904,0.5435657732835907,0.5435657732835907,0.5435657732835907,0.5435657732835907,0.5435657732835907,0.5435657732835907,0.0,0.0,0.0,256.00358199767396
73,2023-08-15,255.25134540051562,237.8878854666242,278.27520254865937,255.25134540051562,255.25134540051562,2.437284364789576,2.437284364789576,2.437284364789576,2.437284364789576,2.437284364789576,2.437284364789576,0.0,0.0,0.0,257.68862976530517
74,2023-08-16,255.04267457664082,237.39350391317146,277.930667663333,255.04267457664082,255.04267457664082,1.7368015040871139,1.7368015040871139,1.7368015040871139,1.7368015040871139,1.7368015040871139,1.7368015040871139,0.0,0.0,0.0,256.77947608072793
75,2023-08-17,254.83400375276605,234.76136813044675,275.6002456585866,254.83400375276605,254.83400375276605,0.5498611290620115,0.5498611290620115,0.5498611290620115,0.5498611290620115,0.5498611290620115,0.5498611290620115,0.0,0.0,0.0,255.38386488182806
76,2023-08-18,254.62533292889125,234.625281785448,274.6298963278257,254.62533292889125,254.62533292889125,0.03651386200527026,0.03651386200527026,0.03651386200527026,0.03651386200527026,0.03651386200527026,0.03651386200527026,0.0,0.0,0.0,254.66184679089653
77,2023-08-21,253.99932045726692,232.94189393973593,275.98695574244846,253.99932045726692,253.99932045726692,0.5435657732850334,0.5435657732850334,0.5435657732850334,0.5435657732850334,0.5435657732850334,0.5435657732850334,0.0,0.0,0.0,254.54288623055194
78,2023-08-22,253.79064963339215,236.94613406755906,276.91954195503547,253.79064963339215,253.79064963339215,2.437284364789382,2.437284364789382,2.437284364789382,2.437284364789382,2.437284364789382,2.437284364789382,0.0,0.0,0.0,256.2279339981815
79,2023-08-23,253.58197880951738,233.79526523865638,274.3847848964906,253.58197880951738,253.58197880951738,1.7368015040854523,1.7368015040854523,1.7368015040854523,1.7368015040854523,1.7368015040854523,1.7368015040854523,0.0,0.0,0.0,255.31878031360284
80,2023-08-24,253.37330798564255,234.3981741429862,275.94575640912325,253.37330798564255,253.37330798564255,0.5498611290616537,0.5498611290616537,0.5498611290616537,0.5498611290616537,0.5498611290616537,0.5498611290616537,0.0,0.0,0.0,253.9231691147042
81,2023-08-25,253.16463715110035,233.71535532472907,273.9271793145184,253.16463715110035,253.16463715110035,0.03651386200343507,0.03651386200343507,0.03651386200343507,0.03651386200343507,0.03651386200343507,0.03651386200343507,0.0,0.0,0.0,253.20115101310378
82,2023-08-28,252.53862464747365,234.26000280659792,275.81232298857793,252.53862464747365,252.53862464747365,0.5435657732864763,0.5435657732864763,0.5435657732864763,0.5435657732864763,0.5435657732864763,0.5435657732864763,0.0,0.0,0.0,253.08219042076013
83,2023-08-29,252.32995381293142,235.2185716615368,274.07357505663015,252.32995381293142,252.32995381293142,2.437284364790508,2.437284364790508,2.437284364790508,2.437284364790508,2.437284364790508,2.437284364790508,0.0,0.0,0.0,254.76723817772194
84,2023-08-30,252.1212829783892,234.0377055808096,275.0886972470352,252.1212829783892,252.1212829783892,1.7368015040846687,1.7368015040846687,1.7368015040846687,1.7368015040846687,1.7368015040846687,1.7368015040846687,0.0,0.0,0.0,253.85808448247386
85,2023-08-31,251.91261214384696,230.58759573013884,272.71301150282255,251.91261214384696,251.91261214384696,0.5498611290631996,0.5498611290631996,0.5498611290631996,0.5498611290631996,0.5498611290631996,0.5498611290631996,0.0,0.0,0.0,252.46247327291016
86,2023-09-01,251.70394130930472,232.22353542795034,271.2432658591115,251.70394130930472,251.70394130930472,0.036513862002413626,0.036513862002413626,0.036513862002413626,0.036513862002413626,0.036513862002413626,0.036513862002413626,0.0,0.0,0.0,251.74045517130713
87,2023-09-05,250.8692579711358,232.58945951246776,272.7397663311366,250.8692579711358,250.8692579711358,2.4372843647884057,2.4372843647884057,2.4372843647884057,2.4372843647884057,2.4372843647884057,2.4372843647884057,0.0,0.0,0.0,253.3065423359242
88,2023-09-06,250.66058713659362,233.47323744873435,272.89504516004087,250.66058713659362,250.66058713659362,1.7368015040838856,1.7368015040838856,1.7368015040838856,1.7368015040838856,1.7368015040838856,1.7368015040838856,0.0,0.0,0.0,252.3973886406775
89,2023-09-07,250.45191631785548,231.22422980685724,271.99371236736755,250.45191631785548,250.45191631785548,0.5498611290625803,0.5498611290625803,0.5498611290625803,0.5498611290625803,0.5498611290625803,0.5498611290625803,0.0,0.0,0.0,251.00177744691806
90,2023-09-08,250.24324549911736,229.56575182757683,270.5378724005047,250.24324549911736,250.24324549911736,0.036513862001392144,0.036513862001392144,0.036513862001392144,0.036513862001392144,0.036513862001392144,0.036513862001392144,0.0,0.0,0.0,250.27975936111875
91,2023-09-11,249.617233042903,229.8047771146145,270.4465627275919,249.617233042903,249.617233042903,0.5435657732765277,0.5435657732765277,0.5435657732765277,0.5435657732765277,0.5435657732765277,0.5435657732765277,0.0,0.0,0.0,250.16079881617952
92,2023-09-12,249.4085622241649,232.06816170090792,272.4571126918128,249.4085622241649,249.4085622241649,2.4372843647895333,2.4372843647895333,2.4372843647895333,2.4372843647895333,2.4372843647895333,2.4372843647895333,0.0,0.0,0.0,251.84584658895443
93,2023-09-13,249.19989140542677,230.71576383858184,271.5447998021654,249.19989140542677,249.19989140542677,1.7368015040831022,1.7368015040831022,1.7368015040831022,1.7368015040831022,1.7368015040831022,1.7368015040831022,0.0,0.0,0.0,250.93669290950987
94,2023-09-14,248.99122058668866,229.03506332276288,268.9255240080561,248.99122058668866,248.99122058668866,0.5498611290624842,0.5498611290624842,0.5498611290624842,0.5498611290624842,0.5498611290624842,0.5498611290624842,0.0,0.0,0.0,249.54108171575115
95,2023-09-15,248.78254976795057,229.20767569321254,269.67032981630587,248.78254976795057,248.78254976795057,0.03651386199996399,0.03651386199996399,0.03651386199996399,0.03651386199996399,0.03651386199996399,0.03651386199996399,0.0,0.0,0.0,248.81906362995053
96,2023-09-18,248.1565373117362,228.8068337857919,267.9100689326776,248.1565373117362,248.1565373117362,0.5435657732809749,0.5435657732809749,0.5435657732809749,0.5435657732809749,0.5435657732809749,0.5435657732809749,0.0,0.0,0.0,248.7001030850172
97,2023-09-19,247.94786649088635,230.48974432887098,269.3318366603819,247.94786649088635,247.94786649088635,2.4372843647880176,2.4372843647880176,2.4372843647880176,2.4372843647880176,2.4372843647880176,2.4372843647880176,0.0,0.0,0.0,250.38515085567437
98,2023-09-20,247.7391956700365,229.07855780729756,269.53379565152665,247.7391956700365,247.7391956700365,1.7368015040814404,1.7368015040814404,1.7368015040814404,1.7368015040814404,1.7368015040814404,1.7368015040814404,0.0,0.0,0.0,249.47599717411794
99,2023-09-21,247.53052484918663,227.7218988211207,267.5552829256273,247.53052484918663,247.53052484918663,0.5498611290621266,0.5498611290621266,0.5498611290621266,0.5498611290621266,0.5498611290621266,0.5498611290621266,0.0,0.0,0.0,248.08038597824876
100,2023-09-22,247.3218540283368,227.0410284561439,267.18748752709183,247.3218540283368,247.3218540283368,0.036513862005891934,0.036513862005891934,0.036513862005891934,0.036513862005891934,0.036513862005891934,0.036513862005891934,0.0,0.0,0.0,247.3583678903427
101,2023-09-25,246.69584156578725,226.16312174153003,266.4215091163155,246.69584156578725,246.69584156578725,0.543565773282418,0.543565773282418,0.543565773282418,0.543565773282418,0.543565773282418,0.543565773282418,0.0,0.0,0.0,247.23940733906966
102,2023-09-26,246.4871707449374,229.10434121458786,269.6246779811932,246.4871707449374,246.4871707449374,2.4372843647891447,2.4372843647891447,2.4372843647891447,2.4372843647891447,2.4372843647891447,2.4372843647891447,0.0,0.0,0.0,248.92445510972655
103,2023-09-27,246.27849992408755,228.03061094529636,267.03232494424066,246.27849992408755,246.27849992408755,1.7368015040860727,1.7368015040860727,1.7368015040860727,1.7368015040860727,1.7368015040860727,1.7368015040860727,0.0,0.0,0.0,248.01530142817361
104,2023-09-28,246.06982910323768,226.23835179603805,266.09002345354423,246.06982910323768,246.06982910323768,0.5498611290617689,0.5498611290617689,0.5498611290617689,0.5498611290617689,0.5498611290617689,0.5498611290617689,0.0,0.0,0.0,246.61969023229946
105,2023-09-29,245.86115828247046,224.74180670656784,264.84264888652245,245.86115828247046,245.86115828247046,0.03651386200405636,0.03651386200405636,0.03651386200405636,0.03651386200405636,0.03651386200405636,0.03651386200405636,0.0,0.0,0.0,245.8976721444745
106,2023-10-02,245.23514582016884,226.10485301471113,267.23740124470527,245.23514582016884,245.23514582016884,0.543565773285363,0.543565773285363,0.543565773285363,0.543565773285363,0.543565773285363,0.543565773285363,0.0,0.0,0.0,245.7787115934542
107,2023-10-03,245.02647499940164,226.63402189872374,267.5688140466328,245.02647499940164,245.02647499940164,2.4372843647902713,2.4372843647902713,2.4372843647902713,2.4372843647902713,2.4372843647902713,2.4372843647902713,0.0,0.0,0.0,247.4637593641919
108,2023-10-04,244.8178041786344,227.31324051040886,266.4347663275582,244.8178041786344,244.8178041786344,1.736801504084411,1.736801504084411,1.736801504084411,1.736801504084411,1.736801504084411,1.736801504084411,0.0,0.0,0.0,246.5546056827188
109,2023-10-05,244.6091333578672,225.56473748997456,263.7504504426971,244.6091333578672,244.6091333578672,0.5498611290614113,0.5498611290614113,0.5498611290614113,0.5498611290614113,0.5498611290614113,0.5498611290614113,0.0,0.0,0.0,245.1589944869286
110,2023-10-06,244.40046253709997,225.4730795315516,263.76684462336345,244.40046253709997,244.40046253709997,0.03651386200303501,0.03651386200303501,0.03651386200303501,0.03651386200303501,0.03651386200303501,0.03651386200303501,0.0,0.0,0.0,244.436976399103
111,2023-10-09,243.77445007479835,222.76421409711577,264.01510953396445,243.77445007479835,243.77445007479835,0.5435657732739715,0.5435657732739715,0.5435657732739715,0.5435657732739715,0.5435657732739715,0.5435657732739715,0.0,0.0,0.0,244.31801584807232
112,2023-10-10,243.56577925403113,227.7448029197772,266.3037906613853,243.56577925403113,243.56577925403113,2.4372843647887565,2.4372843647887565,2.4372843647887565,2.4372843647887565,2.4372843647887565,2.4372843647887565,0.0,0.0,0.0,246.00306361881988
113,2023-10-11,243.3571084333795,225.68754399926138,264.26328356677124,243.3571084333795,243.3571084333795,1.7368015040845062,1.7368015040845062,1.7368015040845062,1.7368015040845062,1.7368015040845062,1.7368015040845062,0.0,0.0,0.0,245.093909937464
114,2023-10-12,243.14843761272783,223.90937209951477,265.1118715428592,243.14843761272783,243.14843761272783,0.549861129061315,0.549861129061315,0.549861129061315,0.549861129061315,0.549861129061315,0.549861129061315,0.0,0.0,0.0,243.69829874178916
115,2023-10-13,242.93976679207623,224.1536601496036,263.154791711899,242.93976679207623,242.93976679207623,0.03651386200896286,0.03651386200896286,0.03651386200896286,0.03651386200896286,0.03651386200896286,0.03651386200896286,0.0,0.0,0.0,242.9762806540852
116,2023-10-16,242.31375433012127,223.25291602629045,263.789005272706,242.31375433012127,242.31375433012127,0.5435657732769166,0.5435657732769166,0.5435657732769166,0.5435657732769166,0.5435657732769166,0.5435657732769166,0.0,0.0,0.0,242.8573201033982
117,2023-10-17,242.10508350946967,223.84514376267907,266.63416212805765,242.10508350946967,242.10508350946967,2.4372843647898836,2.4372843647898836,2.4372843647898836,2.4372843647898836,2.4372843647898836,2.4372843647898836,0.0,0.0,0.0,244.54236787425955
118,2023-10-18,241.896412688818,224.25818692160277,264.6697390905802,241.896412688818,241.896412688818,1.7368015040828442,1.7368015040828442,1.7368015040828442,1.7368015040828442,1.7368015040828442,1.7368015040828442,0.0,0.0,0.0,243.63321419290085
